Deaths,Moves,Wins,Gamma,Time
122,34659,1000,0.45,5.123138427734375
122,35010,1000,0.46,5.131089687347412
122,34496,1000,0.47,5.011597156524658
122,34504,1000,0.48,4.841130971908569
122,34281,1000,0.49,4.839592218399048
122,35028,1000,0.5,4.850144624710083
122,34461,1000,0.51,4.82163667678833
122,34816,1000,0.52,4.815954208374023
122,34603,1000,0.53,4.83867335319519
122,34360,1000,0.54,4.826995611190796
122,34561,1000,0.55,4.799585580825806
122,34181,1000,0.56,4.813123941421509
122,34030,1000,0.57,4.757367372512817
122,34481,1000,0.58,4.8296802043914795
122,34098,1000,0.59,4.829254865646362
122,34206,1000,0.6,4.791941165924072
122,34488,1000,0.61,4.827855587005615
122,34498,1000,0.62,4.8178205490112305
122,33965,1000,0.63,4.800524950027466
122,34214,1000,0.64,4.841466903686523
122,34283,1000,0.65,4.783093214035034
122,34301,1000,0.66,4.824123382568359
122,34569,1000,0.67,4.8318750858306885
122,34281,1000,0.68,4.839188098907471
122,34610,1000,0.69,4.82379412651062
122,34374,1000,0.7,4.873793363571167
122,34394,1000,0.71,4.8662049770355225
122,34727,1000,0.72,4.868199348449707
122,34137,1000,0.73,4.861697196960449
122,34703,1000,0.74,4.87921667098999
122,34492,1000,0.75,4.921063184738159
122,34725,1000,0.76,4.929785251617432
122,34667,1000,0.77,4.920597553253174
122,34404,1000,0.78,4.922447443008423
122,34086,1000,0.79,4.88004732131958
122,34633,1000,0.8,4.937657833099365
122,34334,1000,0.81,4.932887315750122
122,34435,1000,0.82,4.934450626373291
122,34589,1000,0.83,4.926982641220093
122,34379,1000,0.84,4.9394307136535645
122,34102,1000,0.85,4.918533086776733
122,34401,1000,0.86,4.9433488845825195
122,34258,1000,0.87,4.89788818359375
122,34508,1000,0.88,4.942100524902344
122,34062,1000,0.89,4.905372381210327
122,34581,1000,0.9,4.889957427978516
122,34888,1000,0.91,4.910735845565796
122,34362,1000,0.92,4.909940481185913
122,34358,1000,0.93,4.913189172744751
122,34575,1000,0.94,4.962948799133301
122,34518,1000,0.95,4.906968832015991
122,34256,1000,0.96,4.9132163524627686
122,34298,1000,0.97,4.929967164993286
122,34945,1000,0.98,4.904555082321167
122,34330,1000,0.99,4.896980285644531
122,34205,1000,1.0,4.904351472854614
122,34006,1000,1.01,4.889538288116455
122,34904,1000,1.02,4.91719651222229
122,34251,1000,1.03,4.872084140777588
122,34099,1000,1.04,4.91096568107605
122,34397,1000,1.05,4.88347053527832
122,34079,1000,1.06,4.893240690231323
122,34461,1000,1.07,4.87408185005188
122,34430,1000,1.08,4.855102777481079
122,34206,1000,1.09,4.861375093460083
122,34205,1000,1.1,4.213367700576782
122,34261,1000,1.11,3.999264717102051
122,34336,1000,1.12,3.819088935852051
122,34101,1000,1.13,3.770225763320923
122,34148,1000,1.14,2.6380887031555176
311,33356,1000,1.15,2.553082227706909
126,200000,18,1.16,2.7427589893341064
126,200000,11,1.17,2.342538595199585
124,200000,8,1.18,2.724494457244873
125,200000,5,1.19,2.3915038108825684
139,200000,7,1.2,2.504652976989746
133,200000,5,1.21,2.716390609741211
122,200000,5,1.22,2.5734386444091797
121,200000,5,1.23,2.374326467514038
142,200000,5,1.24,2.716475248336792
127,200000,3,1.25,2.653287410736084
121,200000,3,1.26,2.3145384788513184
144,200000,5,1.27,2.3191652297973633
131,200000,3,1.28,2.293088436126709
122,200000,0,1.29,2.738990545272827
123,200000,0,1.3,2.545546293258667
147,200000,0,1.31,2.2574594020843506
134,200000,0,1.32,2.133373498916626
124,200000,0,1.33,2.458961009979248
128,200000,0,1.34,2.193742275238037
118,200000,0,1.35,2.0861976146698
151,200000,0,1.36,2.9681692123413086
142,200000,0,1.37,2.3912084102630615
122,200000,0,1.38,2.3543758392333984
118,200000,0,1.39,2.6985092163085938
137,200000,0,1.4,2.8614256381988525
135,200000,0,1.41,2.136380195617676
121,200000,0,1.42,2.1211488246917725
145,200000,0,1.43,2.02185320854187
135,200000,0,1.44,2.0939579010009766
121,200000,0,1.45,2.134580135345459
125,200000,0,1.46,2.625866174697876
112,200000,0,1.47,2.095468759536743
136,200000,0,1.48,2.7186248302459717
130,200000,0,1.49,2.1194686889648438
115,200000,0,1.5,2.0913352966308594
120,200000,0,1.51,2.498938798904419
125,200000,0,1.52,2.060150623321533
117,200000,0,1.53,2.1388845443725586
133,200000,0,1.54,2.9823970794677734
140,200000,0,1.55,2.2995848655700684
136,200000,0,1.56,2.671968460083008
110,200000,0,1.57,2.4589569568634033
131,200000,0,1.58,2.2383780479431152
126,200000,0,1.59,2.1720430850982666
153,200000,0,1.6,1.9800000190734863
112,200000,0,1.61,2.0241408348083496
138,200000,0,1.62,2.1435813903808594
149,200000,0,1.63,2.4896225929260254
118,200000,0,1.64,2.254472494125366
137,200000,0,1.65,2.1185760498046875
164,200000,0,1.66,2.2649056911468506
127,200000,0,1.67,1.9581298828125
127,200000,0,1.68,2.8128719329833984
156,200000,0,1.69,2.621927261352539
129,200000,0,1.7,2.0871338844299316
120,200000,0,1.71,2.6510322093963623
169,200000,0,1.72,2.356666088104248
164,200000,0,1.73,2.5366742610931396
116,200000,0,1.74,2.698547601699829
157,200000,0,1.75,2.4338901042938232
149,200000,0,1.76,1.988600730895996
121,200000,0,1.77,2.246551036834717
139,200000,0,1.78,2.0739784240722656
108,200000,0,1.79,2.2829506397247314
130,200000,0,1.8,2.747509717941284
117,200000,0,1.81,2.384493589401245
151,200000,0,1.82,2.6131181716918945
162,200000,0,1.83,2.288609027862549
158,200000,0,1.84,2.698986291885376
142,200000,0,1.85,2.144643545150757
123,200000,0,1.86,2.287649393081665
150,200000,0,1.87,2.189958333969116
139,200000,0,1.88,2.253152370452881
139,200000,0,1.89,2.2657504081726074
142,200000,0,1.9,2.454212188720703
221,200000,0,1.91,2.108311414718628
154,200000,0,1.92,2.186095952987671
138,200000,0,1.93,2.011659860610962
204,200000,0,1.94,2.259549140930176
122,200000,0,1.95,2.1409549713134766
128,200000,0,1.96,1.8922638893127441
110,200000,0,1.97,2.0888912677764893
157,200000,0,1.98,1.9960551261901855
141,200000,0,1.99,1.848137378692627
135,200000,0,2.0,1.8069896697998047
44,200000,0,0.0,2.1565065383911133
89,200000,0,0.01,2.2278530597686768
84,200000,0,0.02,2.6509010791778564
88,200000,0,0.03,2.242449998855591
90,200000,0,0.04,2.2874763011932373
93,200000,0,0.05,2.2345962524414062
89,200000,0,0.06,2.470210313796997
96,200000,0,0.07,2.717900514602661
93,200000,0,0.08,2.294502019882202
98,200000,0,0.09,2.4674196243286133
115,200000,5,0.1,2.7081844806671143
113,200000,1,0.11,2.4670214653015137
122,200000,5,0.12,2.8442633152008057
117,200000,5,0.13,2.5508084297180176
122,200000,40,0.14,2.6108787059783936
122,200000,25,0.15,2.7246618270874023
122,200000,181,0.16,2.8054559230804443
122,200000,109,0.17,2.7747273445129395
122,34312,1000,0.18,1.3616178035736084
122,34184,1000,0.19,1.3971474170684814
122,34461,1000,0.2,1.2854547500610352
122,34415,1000,0.21,1.317765235900879
122,34326,1000,0.22,2.2198104858398438
122,34493,1000,0.23,2.4246599674224854
122,34420,1000,0.24,2.7573068141937256
122,34444,1000,0.25,2.703618288040161
122,34430,1000,0.26,3.439239978790283
122,34567,1000,0.27,4.006341934204102
122,34480,1000,0.28,4.126089096069336
122,34285,1000,0.29,4.166757345199585
122,34344,1000,0.3,4.205898284912109
122,34184,1000,0.31,4.34642219543457
122,34289,1000,0.32,4.459629535675049
122,34308,1000,0.33,4.541130304336548
122,34473,1000,0.34,4.538120746612549
122,33959,1000,0.35,4.654437065124512
122,34430,1000,0.36,4.6884894371032715
122,34419,1000,0.37,4.7120325565338135
122,34208,1000,0.38,4.707552909851074
122,34348,1000,0.39,4.683558464050293
122,34210,1000,0.4,4.765358209609985
122,34316,1000,0.41,4.767846345901489
122,34468,1000,0.42,4.713550806045532
122,34108,1000,0.43,4.780474901199341
122,34358,1000,0.44,4.859955549240112
122,33854,1000,0.45,4.935048818588257
122,34680,1000,0.46,4.98313570022583
122,34377,1000,0.47,4.977012872695923
122,34502,1000,0.48,5.2198944091796875
122,34552,1000,0.49,5.226022481918335
122,34679,1000,0.5,5.242370367050171
122,34402,1000,0.51,5.2303550243377686
122,34480,1000,0.52,5.199012994766235
122,34457,1000,0.53,5.205260992050171
122,34239,1000,0.54,5.226937532424927
122,34877,1000,0.55,5.225705623626709
122,34588,1000,0.56,5.254616737365723
122,34173,1000,0.57,5.195613861083984
122,34502,1000,0.58,5.237228631973267
122,34417,1000,0.59,5.236667633056641
122,34281,1000,0.6,5.221176624298096
122,34450,1000,0.61,5.232833385467529
122,34392,1000,0.62,5.215921878814697
122,34275,1000,0.63,5.205002307891846
122,34398,1000,0.64,5.25273323059082
122,34763,1000,0.65,5.265721082687378
122,34696,1000,0.66,5.257317543029785
122,34591,1000,0.67,5.201163053512573
122,34594,1000,0.68,5.253077507019043
122,34780,1000,0.69,5.239693641662598
122,34673,1000,0.7,5.195765733718872
122,34537,1000,0.71,5.174717426300049
122,34153,1000,0.72,5.161858320236206
122,34566,1000,0.73,5.177241325378418
122,34726,1000,0.74,5.143499851226807
122,34532,1000,0.75,5.141055107116699
122,34533,1000,0.76,5.164722442626953
122,34232,1000,0.77,5.182356119155884
122,34806,1000,0.78,5.2642669677734375
122,34442,1000,0.79,5.191946983337402
122,34479,1000,0.8,5.200935363769531
122,34683,1000,0.81,5.210231781005859
122,34259,1000,0.82,5.237793684005737
122,34355,1000,0.83,5.185691595077515
122,34639,1000,0.84,5.210784912109375
122,34122,1000,0.85,5.218840837478638
122,34296,1000,0.86,5.199779987335205
122,34325,1000,0.87,5.206207752227783
122,34201,1000,0.88,5.205141305923462
122,34165,1000,0.89,5.248266220092773
122,34300,1000,0.9,5.249060869216919
122,34638,1000,0.91,5.194063901901245
122,34363,1000,0.92,5.248612403869629
122,34468,1000,0.93,5.231174468994141
122,34445,1000,0.94,5.237506628036499
122,34267,1000,0.95,5.222421407699585
122,33923,1000,0.96,5.221643924713135
122,34294,1000,0.97,5.213191270828247
122,34942,1000,0.98,5.219791650772095
122,34431,1000,0.99,5.2068190574646
122,34417,1000,1.0,5.186371326446533
122,34687,1000,1.01,5.176873445510864
122,34292,1000,1.02,5.105841159820557
122,34357,1000,1.03,5.152260780334473
122,33673,1000,1.04,5.103582382202148
122,34991,1000,1.05,5.125923156738281
122,34421,1000,1.06,5.055230617523193
122,34739,1000,1.07,5.042162179946899
122,34612,1000,1.08,5.024176359176636
122,34624,1000,1.09,5.00297212600708
122,34219,1000,1.1,4.4744813442230225
122,34695,1000,1.11,4.239211797714233
122,34601,1000,1.12,3.9124438762664795
122,34265,1000,1.13,3.912907600402832
122,34445,1000,1.14,3.082448959350586
193,34002,1000,1.15,2.420105457305908
124,200000,15,1.16,2.3569653034210205
127,200000,16,1.17,2.51509952545166
126,200000,8,1.18,2.5367236137390137
132,200000,5,1.19,2.5135374069213867
132,200000,7,1.2,2.4456064701080322
136,200000,5,1.21,3.052006721496582
124,200000,5,1.22,2.440643072128296
127,200000,5,1.23,2.4164416790008545
132,200000,5,1.24,2.9656286239624023
129,200000,3,1.25,3.334920644760132
146,200000,3,1.26,2.3778722286224365
123,200000,3,1.27,2.313074827194214
145,200000,3,1.28,2.5645523071289062
134,200000,1,1.29,2.8407154083251953
120,200000,0,1.3,2.270127534866333
131,200000,0,1.31,2.605588436126709
144,200000,0,1.32,2.0962560176849365
145,200000,0,1.33,2.7352497577667236
130,200000,1,1.34,2.2147364616394043
116,200000,0,1.35,2.3065576553344727
137,200000,0,1.36,2.395533323287964
132,200000,0,1.37,2.2574462890625
123,200000,0,1.38,2.2788071632385254
132,200000,0,1.39,2.4671411514282227
150,200000,0,1.4,2.3919005393981934
152,200000,0,1.41,2.434342384338379
125,200000,0,1.42,2.0594887733459473
111,200000,0,1.43,2.1562533378601074
161,200000,0,1.44,2.6327295303344727
121,200000,0,1.45,3.0907106399536133
133,200000,0,1.46,2.163032293319702
104,200000,0,1.47,2.286440372467041
114,200000,0,1.48,2.10876202583313
153,200000,0,1.49,2.1232926845550537
138,200000,0,1.5,2.4224188327789307
131,200000,0,1.51,2.589698314666748
162,200000,0,1.52,2.2684593200683594
115,200000,0,1.53,2.6305010318756104
128,200000,0,1.54,2.490919351577759
121,200000,0,1.55,2.199040651321411
132,200000,0,1.56,2.221461057662964
144,200000,0,1.57,2.6035542488098145
147,200000,0,1.58,2.0783510208129883
129,200000,0,1.59,2.1339097023010254
115,200000,0,1.6,2.426112413406372
109,200000,0,1.61,2.263537645339966
111,200000,0,1.62,2.1752309799194336
170,200000,0,1.63,2.6435468196868896
125,200000,0,1.64,2.418417453765869
125,200000,0,1.65,2.428152084350586
121,200000,0,1.66,2.405571460723877
150,200000,0,1.67,2.6572799682617188
148,200000,0,1.68,2.3418169021606445
121,200000,0,1.69,2.8232905864715576
134,200000,0,1.7,2.257025957107544
171,200000,0,1.71,2.4767513275146484
135,200000,0,1.72,2.4249424934387207
124,200000,0,1.73,2.8674893379211426
166,200000,0,1.74,2.9257030487060547
163,200000,0,1.75,2.0781309604644775
132,200000,0,1.76,2.75931715965271
129,200000,0,1.77,2.1679084300994873
135,200000,0,1.78,1.999891757965088
140,200000,0,1.79,2.4629948139190674
128,200000,0,1.8,2.416616678237915
141,200000,0,1.81,2.359614133834839
140,200000,0,1.82,2.975921630859375
151,200000,0,1.83,2.2344419956207275
101,200000,0,1.84,2.692152738571167
145,200000,0,1.85,2.1970865726470947
166,200000,0,1.86,2.377204179763794
127,200000,0,1.87,2.164166212081909
149,200000,0,1.88,2.231472969055176
121,200000,0,1.89,2.3791208267211914
138,200000,0,1.9,2.3643593788146973
143,200000,0,1.91,2.101383924484253
157,200000,0,1.92,2.1215200424194336
141,200000,0,1.93,2.0748958587646484
139,200000,0,1.94,2.0296480655670166
107,200000,0,1.95,2.2034692764282227
138,200000,0,1.96,2.174832820892334
155,200000,0,1.97,2.0224363803863525
132,200000,0,1.98,1.8634047508239746
131,200000,0,1.99,1.8326218128204346
142,200000,0,2.0,1.7715020179748535
42,200000,0,0.0,2.6282362937927246
89,200000,0,0.01,2.1116552352905273
92,200000,0,0.02,2.3942384719848633
86,200000,0,0.03,2.074254035949707
95,200000,0,0.04,2.0954318046569824
93,200000,0,0.05,2.0524609088897705
99,200000,0,0.06,2.1656479835510254
108,200000,0,0.07,2.173971176147461
93,200000,0,0.08,2.181762218475342
101,200000,0,0.09,2.4015159606933594
109,200000,0,0.1,2.140625238418579
110,200000,1,0.11,2.289562463760376
113,200000,1,0.12,2.8567886352539062
116,200000,5,0.13,2.1968250274658203
122,200000,15,0.14,2.7312426567077637
121,200000,5,0.15,2.5127809047698975
122,200000,105,0.16,2.625962734222412
122,200000,56,0.17,2.6391172409057617
122,34401,1000,0.18,1.5344202518463135
122,34485,1000,0.19,1.2243452072143555
122,34467,1000,0.2,1.343177318572998
122,34114,1000,0.21,1.3269224166870117
122,34365,1000,0.22,2.4232373237609863
122,34445,1000,0.23,2.6402084827423096
122,34358,1000,0.24,2.8987529277801514
122,34259,1000,0.25,2.960040807723999
122,34054,1000,0.26,3.635631561279297
122,34489,1000,0.27,3.743535280227661
122,34404,1000,0.28,3.822448968887329
122,34241,1000,0.29,3.8228139877319336
122,34299,1000,0.3,4.016824245452881
122,34512,1000,0.31,3.9934937953948975
122,34391,1000,0.32,4.020096302032471
122,34422,1000,0.33,4.112159013748169
122,34309,1000,0.34,4.147399663925171
122,34242,1000,0.35,4.109696388244629
122,34269,1000,0.36,4.155129671096802
122,34350,1000,0.37,4.176865339279175
122,34046,1000,0.38,4.180198669433594
122,34518,1000,0.39,4.212136268615723
122,34528,1000,0.4,4.283710956573486
122,33601,1000,0.41,4.27722692489624
122,34510,1000,0.42,4.3072803020477295
122,34730,1000,0.43,4.358112096786499
122,34652,1000,0.44,4.496257305145264
122,34425,1000,0.45,4.741805791854858
122,34503,1000,0.46,4.838364839553833
122,33949,1000,0.47,4.863649606704712
122,34253,1000,0.48,5.185497760772705
122,34517,1000,0.49,5.1803061962127686
122,34301,1000,0.5,5.1790337562561035
122,34438,1000,0.51,5.215430498123169
122,34725,1000,0.52,5.2921364307403564
122,33975,1000,0.53,5.263792991638184
122,34209,1000,0.54,5.29428243637085
122,33538,1000,0.55,5.263916254043579
122,34232,1000,0.56,5.255235910415649
122,34564,1000,0.57,5.326271295547485
122,34358,1000,0.58,5.292993783950806
122,34348,1000,0.59,5.268259525299072
122,34123,1000,0.6,5.260272979736328
122,34419,1000,0.61,5.290976524353027
122,34623,1000,0.62,5.3125574588775635
122,34550,1000,0.63,5.275315761566162
122,34550,1000,0.64,5.322903156280518
122,34784,1000,0.65,5.321008682250977
122,34691,1000,0.66,5.207527160644531
122,33996,1000,0.67,4.99390721321106
122,34120,1000,0.68,4.99279260635376
122,34292,1000,0.69,4.997072458267212
122,34188,1000,0.7,4.923407554626465
122,34435,1000,0.71,4.92089581489563
122,34184,1000,0.72,4.913007020950317
122,34598,1000,0.73,4.927660942077637
122,34782,1000,0.74,4.9542036056518555
122,34179,1000,0.75,4.952580690383911
122,34329,1000,0.76,4.924886465072632
122,34289,1000,0.77,4.933175563812256
122,34493,1000,0.78,4.910067081451416
122,34124,1000,0.79,4.922743797302246
122,34122,1000,0.8,4.915369033813477
122,34281,1000,0.81,4.953880548477173
122,34376,1000,0.82,4.879660367965698
122,34177,1000,0.83,4.891196250915527
122,34596,1000,0.84,4.895437955856323
122,34120,1000,0.85,4.872806787490845
122,33969,1000,0.86,4.876613616943359
122,34520,1000,0.87,4.868311643600464
122,34473,1000,0.88,4.888751268386841
122,34371,1000,0.89,4.837491989135742
122,34561,1000,0.9,4.844667911529541
122,34644,1000,0.91,4.837273359298706
122,34405,1000,0.92,4.863465070724487
122,34196,1000,0.93,4.823210000991821
122,34269,1000,0.94,4.816143274307251
122,34512,1000,0.95,4.878998756408691
122,34212,1000,0.96,4.834226846694946
122,34594,1000,0.97,4.859043598175049
122,34071,1000,0.98,4.809608221054077
122,34180,1000,0.99,4.837025165557861
122,33866,1000,1.0,4.849910497665405
122,34376,1000,1.01,4.863224744796753
122,34598,1000,1.02,4.883771657943726
122,34354,1000,1.03,4.846918106079102
122,34685,1000,1.04,4.871640682220459
122,34518,1000,1.05,4.8665173053741455
122,34720,1000,1.06,4.792680978775024
122,34249,1000,1.07,4.776575088500977
122,33943,1000,1.08,4.741708278656006
122,34489,1000,1.09,4.696755647659302
122,34791,1000,1.1,4.015794992446899
122,34148,1000,1.11,3.8385965824127197
122,34469,1000,1.12,3.514063596725464
122,34306,1000,1.13,3.424361228942871
122,34225,1000,1.14,2.5205070972442627
186,33609,1000,1.15,2.518666982650757
124,200000,11,1.16,2.4386351108551025
124,200000,13,1.17,2.385138511657715
123,200000,8,1.18,2.526787519454956
126,200000,5,1.19,2.5573270320892334
128,200000,5,1.2,2.6311354637145996
118,200000,5,1.21,2.8422603607177734
129,200000,5,1.22,2.464573621749878
133,200000,5,1.23,2.4693682193756104
127,200000,5,1.24,2.512239456176758
127,200000,3,1.25,2.518728017807007
125,200000,3,1.26,2.967358112335205
153,200000,4,1.27,2.4900057315826416
132,200000,2,1.28,2.6368653774261475
118,200000,1,1.29,2.244518756866455
126,200000,0,1.3,2.650595188140869
128,200000,0,1.31,2.372831106185913
118,200000,0,1.32,2.229407787322998
133,200000,1,1.33,2.618095636367798
131,200000,0,1.34,2.9358789920806885
149,200000,0,1.35,2.4280004501342773
137,200000,0,1.36,2.2172069549560547
109,200000,0,1.37,2.7830326557159424
117,200000,0,1.38,2.1435437202453613
119,200000,0,1.39,2.218432903289795
127,200000,0,1.4,2.7687671184539795
145,200000,0,1.41,2.3321850299835205
135,200000,0,1.42,2.0960395336151123
113,200000,0,1.43,2.427455425262451
110,200000,0,1.44,2.385218858718872
151,200000,0,1.45,2.145969867706299
114,200000,0,1.46,2.856565237045288
121,200000,0,1.47,2.446873903274536
136,200000,0,1.48,2.695902109146118
150,200000,0,1.49,2.8969414234161377
154,200000,0,1.5,2.0358126163482666
